satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary
0.795,0.777,3,208,3,1,0,0,product_mng,low
0.395,0.264,7,266,3,0,0,0,product_mng,medium
0.621,0.841,4,230,2,0,0,0,support,low
0.318,0.698,4,170,3,0,0,0,technical,low
0.399,0.679,7,132,5,0,0,0,marketing,low
0.675,0.359,2,225,1,0,0,0,product_mng,low
0.672,0.53,5,265,2,0,1,0,IT,low
0.386,0.856,5,275,6,0,0,0,management,low
0.657,0.776,3,215,1,1,0,0,support,medium
0.442,0.853,5,200,4,0,0,0,sales,medium
0.67,0.363,5,153,2,0,0,0,support,low
0.539,0.255,4,140,5,0,0,0,technical,low
0.589,0.983,3,249,6,0,0,0,technical,low
0.494,0.745,5,205,3,0,0,0,IT,low
0.174,0.489,6,269,4,0,0,0,support,high
0.445,0.662,4,197,2,0,1,0,sales,low
0.621,0.738,4,186,5,0,0,0,IT,low
0.456,0.808,4,237,4,0,0,0,sales,medium
0.87,0.841,5,207,2,1,0,0,hr,low
0.69,0.452,6,222,2,0,0,0,technical,low
0.551,0.245,4,183,2,0,0,0,IT,high
0.625,0.855,4,199,3,0,1,0,RandD,medium
0.126,0.706,5,253,6,0,1,0,technical,low
0.201,0.698,4,179,2,0,0,0,support,low
0.555,0.323,4,259,7,0,0,0,technical,low
0.678,0.53,4,293,6,0,1,0,support,medium
0.704,0.764,3,225,3,0,0,0,sales,low
0.81,0.384,4,177,8,0,0,1,technical,medium
0.422,0.819,3,179,3,0,0,0,technical,medium
0.016,0.737,3,219,3,0,1,0,sales,medium
0.261,0.477,2,164,3,0,0,0,sales,low
0.457,0.484,5,241,3,0,0,0,support,low
0.303,0.788,2,211,2,1,0,0,technical,high
0.125,0.218,5,153,3,1,0,0,support,high
0.803,0.6,3,194,4,0,0,0,support,low
0.639,0.617,6,207,4,0,0,0,technical,low
0.483,0.658,5,156,3,0,0,0,marketing,medium
0.387,0.708,3,131,2,0,0,1,technical,high
0.546,0.856,5,231,3,0,0,0,support,low
0.561,0.976,4,223,3,1,0,0,sales,low
0.755,0.651,6,147,4,1,0,0,sales,low
0.448,0.062,4,187,6,0,0,0,sales,medium
0.379,0.549,5,310,4,0,0,0,sales,medium
0.837,0.697,2,236,1,0,0,0,support,high
0.636,0.694,3,167,3,0,0,0,support,high
0.546,0.311,2,227,4,0,1,0,sales,low
0.595,0.788,2,167,7,0,0,0,hr,low
0.564,0.192,4,240,3,0,0,0,marketing,low
0.422,0.371,5,189,10,0,1,0,RandD,low
0.453,0.382,3,175,1,0,0,0,product_mng,high
0.43,0.932,3,172,1,0,0,0,management,medium
0.191,0.603,4,251,3,0,0,0,technical,low
0.788,0.549,4,125,3,0,0,0,support,medium
0.146,0.577,5,159,2,0,0,0,product_mng,low
0.743,0.887,3,190,4,0,0,0,RandD,medium
0.52,0.38,5,189,6,0,0,0,technical,high
0.653,0.367,3,223,7,0,0,0,support,high
0.105,0.46,4,175,7,0,0,0,sales,low
0.711,0.483,3,159,5,0,0,0,technical,medium
0.437,0.722,4,206,4,0,0,0,support,high
0.548,0.356,3,201,1,0,0,0,technical,low
0.237,0.18,5,125,2,0,0,0,RandD,low
0.319,0.433,4,187,4,0,0,0,support,medium
0.561,0.33,4,215,2,0,0,0,technical,medium
0.724,0.661,5,207,3,0,0,0,support,low
0.302,0.327,3,200,1,0,0,0,sales,low
0.348,0.438,4,187,2,0,0,1,hr,low
0.882,0.319,4,175,5,0,0,0,product_mng,low
0.372,0.506,5,214,2,0,0,0,sales,low
0.53,0.432,5,187,4,0,0,0,RandD,low
0.49,0.699,6,210,5,0,0,0,support,high
0.808,0.764,3,185,2,0,0,0,product_mng,low
0.848,0.877,3,246,2,0,0,0,technical,medium
0.862,0.911,3,198,4,0,0,0,technical,low
0.623,0.514,6,202,1,0,0,1,support,medium
0.501,0.463,4,247,5,0,0,1,marketing,low
0.714,0.682,5,155,2,0,0,0,accounting,medium
0.677,0.52,4,157,1,0,0,0,hr,low
0.441,0.219,4,198,3,0,0,0,product_mng,low
0.781,0.528,4,99,3,0,0,0,accounting,low
0.581,0.419,4,125,5,0,0,0,sales,low
0.166,0.417,3,208,2,0,0,0,support,high
0.352,0.57,4,248,3,0,0,0,sales,high
0.587,0.45,6,210,1,0,0,1,product_mng,low
0.722,0.334,4,236,1,0,0,0,technical,low
0.625,0.544,6,145,4,0,0,0,hr,low
0.832,0.583,4,133,4,0,0,0,accounting,low
0.279,0.689,5,211,3,0,0,0,sales,high
0.539,0.902,4,219,6,0,0,0,sales,medium
0.739,0.681,4,206,2,0,0,0,IT,medium
0.579,0.214,4,175,2,0,0,0,RandD,low
0.382,0.496,5,154,2,0,0,0,support,low
0.241,0.736,5,216,1,0,0,0,technical,low
0.193,0.245,5,244,10,0,1,0,technical,low
0.439,0.629,7,230,3,0,0,0,sales,low
0.647,0.832,2,281,3,0,0,0,hr,high
0.477,0.471,6,184,1,0,0,0,support,medium
0.94,0.811,4,188,5,1,0,0,IT,medium
0.174,0.753,3,203,3,0,0,0,product_mng,low
0.5,0.943,3,143,1,0,0,0,support,low
0.265,0.504,7,217,10,1,0,0,hr,high
0.169,0.645,7,214,6,0,0,0,support,low
0.939,0.798,7,190,5,0,0,0,technical,low
0.812,0.731,4,152,3,0,0,0,sales,low
0.515,0.748,4,179,4,0,0,0,technical,low
0.711,0.582,5,188,6,0,0,0,support,low
0.293,0.831,4,148,3,0,0,0,marketing,medium
0.269,0.513,4,179,1,0,0,0,IT,low
0.08,0.804,4,108,2,0,0,0,product_mng,low
0.666,0.784,6,145,3,0,0,0,support,low
0.774,0.549,7,219,3,0,0,0,sales,high
0.376,0.825,4,204,4,0,0,0,sales,medium
0.164,0.602,6,223,3,0,0,0,management,medium
0.699,0.687,3,186,3,1,0,0,technical,low
0.658,0.363,3,207,6,0,0,0,technical,medium
0.646,0.735,7,179,8,0,0,0,support,low
0.328,0.528,6,168,6,0,0,0,IT,low
0.458,0.814,3,212,3,0,0,0,support,low
0.873,0.449,6,158,9,0,0,0,sales,low
0.337,0.658,4,209,1,0,1,0,product_mng,low
0.835,0.313,5,199,4,1,0,0,sales,medium
0.528,0.793,3,223,3,0,0,0,technical,low
0.584,0.521,5,199,3,0,0,0,support,medium
0.645,0.561,6,255,5,0,0,0,sales,low
0.873,0.688,5,193,4,0,0,0,technical,low
0.543,0.334,4,194,1,0,0,0,marketing,high
0.218,0.804,3,220,3,1,1,0,sales,low
0.073,0.706,6,193,2,0,0,0,management,low
0.722,0.951,4,196,2,0,0,1,technical,low
0.334,0.327,4,188,3,0,0,0,IT,medium
0.66,0.251,2,297,1,0,0,0,support,low
0.18,0.807,7,307,4,0,1,0,hr,low
0.273,0.454,3,181,4,0,0,0,support,low
0.58,0.855,4,146,5,0,0,0,sales,low
0.739,0.67,5,201,4,0,0,0,technical,low
0.403,0.693,3,230,9,1,0,0,product_mng,low
0.774,0.614,4,225,8,0,0,0,RandD,low
0.247,0.621,7,256,4,0,1,0,IT,low
0.171,0.822,6,238,3,0,1,0,marketing,low
0.587,0.711,3,173,2,0,0,0,RandD,low
0.443,0.402,7,230,2,0,0,0,sales,low
0.394,0.443,7,197,5,0,0,0,sales,low
0.549,0.527,4,135,5,0,0,0,support,high
0.374,0.918,3,241,6,0,0,0,technical,low
0.317,0.665,3,211,5,0,0,0,RandD,medium
0.745,0.894,4,236,6,1,0,0,technical,low
0.658,0.723,4,261,3,0,0,0,support,medium
0.604,0.754,3,168,10,0,0,0,accounting,low
0.889,0.662,2,160,6,0,0,0,sales,medium
0.354,0.534,3,171,4,0,1,0,technical,medium
0.707,0.927,3,237,4,0,0,0,product_mng,medium
0.755,0.882,4,180,3,0,0,0,sales,high
0.572,0.671,4,128,4,0,0,0,support,low
0.826,0.977,5,164,2,0,0,0,technical,low
0.357,0.851,5,138,1,0,0,0,marketing,low
0.515,0.589,4,220,7,1,0,0,sales,low
0.721,0.548,6,190,10,0,0,0,hr,low
0.242,0.53,3,203,8,0,0,0,accounting,medium
0.519,0.323,4,191,4,0,0,1,technical,low
0.366,0.766,3,113,8,0,0,1,technical,medium
0.689,0.599,5,171,3,0,0,0,sales,high
0.252,0.34,3,202,2,0,0,0,RandD,medium
0.823,0.476,5,184,4,0,0,0,IT,high
0.835,0.593,2,245,7,0,0,0,technical,low
0.187,0.53,3,224,7,0,1,0,hr,low
0.352,0.39,4,197,3,0,0,0,product_mng,medium
0.331,0.595,5,241,3,0,0,0,management,low
0.653,0.725,3,242,9,0,0,0,technical,low
0.761,0.277,3,223,1,0,0,0,sales,low
0.486,0.724,4,203,2,0,0,0,IT,medium
0.932,0.713,5,189,1,0,0,0,technical,low
0.49,0.199,4,202,3,0,1,0,support,low
0.543,0.558,4,218,3,1,0,0,marketing,high
0.456,0.361,7,213,1,1,0,0,product_mng,medium
0.85,0.627,5,150,5,0,0,0,support,high
0.416,0.634,4,209,5,0,0,0,management,high
0.753,0.743,3,271,4,0,0,0,technical,low
0.551,0.832,6,153,2,1,0,0,hr,low
0.31,0.643,5,213,1,0,0,0,sales,medium
0.509,0.557,4,237,5,0,0,0,sales,medium
0.332,0.328,5,202,2,0,0,0,support,low
0.69,0.525,5,271,4,0,0,0,support,high
0.779,0.373,3,142,5,1,0,0,product_mng,low
0.766,0.899,3,205,3,0,0,0,support,low
0.76,0.436,5,133,2,0,0,0,technical,low
0.355,0.547,4,107,3,0,0,0,support,high
0.524,0.525,4,175,2,0,0,0,support,low
0.236,0.585,4,207,2,0,0,0,sales,low
0.891,0.336,5,207,6,1,0,0,RandD,low
0.382,0.723,4,232,3,1,0,0,management,medium
0.756,0.227,2,154,3,0,0,0,management,low
0.132,0.061,4,186,2,1,0,0,hr,low
0.479,0.659,6,172,9,0,0,0,support,low
0.143,0.359,4,131,2,0,0,1,sales,high
0.831,0.304,2,229,4,0,0,0,support,low
0.415,0.548,5,207,5,0,0,0,accounting,low
0.651,0.696,3,232,10,1,0,1,sales,high
0.572,0.628,3,176,9,0,0,0,product_mng,medium
0.197,0.489,5,276,3,0,1,1,sales,low
0.367,0.39,2,175,4,0,0,0,marketing,low
0.488,0.707,3,188,8,0,1,0,IT,medium
0.085,0.431,3,204,5,0,0,0,hr,medium
0.599,0.89,5,223,4,0,0,0,IT,medium
0.109,0.743,3,189,3,0,0,0,sales,medium
0.68,0.848,5,215,6,0,0,0,accounting,medium
0.594,0.653,4,209,4,0,0,0,technical,low
0.779,0.316,4,269,3,0,0,0,technical,low
0.078,0.592,5,239,1,1,0,0,RandD,medium
0.887,0.417,4,235,3,0,0,0,marketing,low
0.053,0.437,3,135,4,0,0,0,technical,medium
0.633,0.803,3,186,5,0,0,0,marketing,medium
0.122,0.55,4,223,4,0,0,0,product_mng,high
0.387,0.502,3,231,6,1,0,0,support,low
0.133,0.055,4,156,3,1,0,0,management,low
0.302,0.645,4,186,5,0,0,0,support,medium
0.591,0.291,5,194,2,0,0,0,marketing,low
0.618,0.651,4,158,3,0,0,0,support,medium
0.376,0.449,4,150,3,0,0,0,support,low
0.777,0.616,4,218,4,0,0,0,support,low
0.174,0.672,6,219,5,0,0,0,technical,low
0.166,0.587,2,182,2,0,0,0,IT,low
0.15,0.693,3,184,1,0,0,0,RandD,high
0.475,0.568,7,140,5,1,1,0,technical,low
0.109,0.562,5,230,5,0,0,0,marketing,low
0.493,0.524,3,199,4,0,0,0,accounting,low
0.65,0.567,6,184,7,0,0,0,support,medium
0.417,0.328,6,202,1,0,0,0,support,high
0.136,0.426,5,217,3,0,0,0,marketing,low
0.679,0.215,6,207,3,0,0,0,technical,low
0.588,0.666,4,258,4,0,0,0,product_mng,high
0.437,0.839,4,173,4,0,0,0,technical,high
0.333,0.897,4,220,2,0,0,0,technical,medium
0.629,0.348,6,242,6,0,0,0,IT,low
0.892,0.749,6,222,8,0,1,0,technical,low
0.378,0.502,4,164,7,1,0,0,technical,low
0.273,0.898,6,244,4,0,0,0,technical,low
0.238,0.729,6,201,5,0,1,0,support,medium
0.516,0.721,4,233,3,0,0,0,RandD,high
0.659,0.9,5,238,3,0,0,0,RandD,low
0.201,0.463,3,224,3,0,0,0,technical,low
0.53,0.948,3,171,3,0,0,0,sales,medium
0.508,0.316,5,206,5,0,0,0,support,low
0.474,0.475,4,249,7,0,0,0,sales,low
0.552,0.283,5,197,4,0,0,0,support,low
0.426,0.948,5,201,2,0,0,0,technical,medium
0.212,0.555,4,118,4,0,0,0,sales,medium
0.21,0.889,7,222,3,0,1,0,sales,low
0.311,0.9,6,180,3,0,0,0,product_mng,medium
0.719,0.511,3,226,3,0,0,0,sales,high
0.239,0.26,3,168,4,0,0,0,marketing,low
0.518,0.402,3,223,5,0,0,0,technical,low
0.526,0.522,4,207,3,0,0,0,IT,low
0.955,0.322,4,267,5,0,0,0,product_mng,high
0.766,0.9,6,231,4,1,0,0,marketing,low
0.623,0.682,4,171,4,0,0,0,sales,low
0.413,0.437,4,151,5,0,0,0,support,low
0.463,0.706,6,190,2,0,0,0,support,low
0.549,0.544,4,277,3,0,0,0,technical,low
0.26,0.245,4,213,2,0,0,0,sales,low
0.458,0.974,3,203,3,0,0,0,marketing,medium
0.75,0.69,2,281,2,0,0,0,technical,high
0.12,0.802,5,219,3,0,0,0,technical,high
0.27,0.387,3,181,6,1,0,0,RandD,low
0.845,0.529,4,163,6,0,0,0,sales,medium
0.65,0.751,5,255,5,0,0,0,support,low
0.639,0.873,4,223,2,0,0,0,management,low
0.61,0.486,6,152,5,1,0,0,support,low
0.214,0.584,5,159,3,1,1,0,accounting,low
0.632,0.275,3,227,2,0,0,0,technical,low
0.308,0.58,3,170,2,0,0,0,hr,low
0.609,0.713,5,171,1,0,1,0,sales,low
0.355,0.909,7,243,4,0,0,0,marketing,high
0.889,0.586,3,235,4,0,0,0,IT,medium
0.164,0.56,4,258,2,0,0,0,sales,low
0.264,0.643,4,216,5,0,0,0,sales,low
0.721,0.314,4,164,6,0,0,0,sales,low
0.446,0.396,5,200,3,0,0,0,RandD,medium
0.518,0.696,2,230,7,0,0,0,technical,medium
0.668,0.671,5,286,4,0,0,0,accounting,medium
0.494,0.219,3,220,8,0,0,0,technical,low
0.319,0.567,4,232,1,0,0,0,accounting,medium
0.357,0.982,4,222,2,0,0,0,hr,medium
0.226,0.151,4,179,3,1,0,0,support,medium
0.714,0.689,7,194,3,1,0,0,support,low
0.729,0.517,5,163,3,0,0,0,support,low
0.292,0.359,4,231,3,0,0,0,technical,high
0.396,0.185,3,143,1,1,0,0,sales,medium
0.819,0.643,3,167,1,0,0,0,sales,low
0.547,0.153,5,200,3,0,0,0,support,low
0.768,0.374,3,190,2,0,0,0,accounting,low
0.361,0.851,5,211,3,0,0,0,sales,low
0.604,0.877,7,97,3,0,0,0,technical,low
0.661,0.676,5,168,6,0,0,0,product_mng,high
0.883,0.835,4,227,2,0,0,0,sales,low
0.173,0.53,5,281,3,0,0,0,RandD,low
0.96,0.921,3,194,4,0,0,0,technical,medium
0.857,0.244,4,156,7,0,0,0,support,medium
0.543,0.365,4,215,2,0,0,0,technical,low
0.644,0.317,4,129,3,0,0,1,management,low
0.388,0.278,4,179,2,0,0,0,support,medium
0.67,0.735,3,209,4,0,0,0,accounting,medium
0.247,0.797,5,186,4,0,0,0,technical,low
0.537,0.514,4,204,4,0,0,0,RandD,low
0.56,0.842,3,244,4,0,0,0,sales,low
0.754,0.708,4,268,2,0,0,0,sales,low
0.408,0.851,4,280,1,0,0,0,support,low
0.221,0.458,4,213,3,0,0,0,sales,low
0.88,0.41,3,112,3,0,0,0,marketing,low
0.617,0.838,4,245,3,0,0,0,hr,medium
0.456,0.412,3,174,2,0,0,0,technical,low
0.541,0.395,5,162,10,0,0,0,product_mng,low
0.81,0.872,7,157,1,0,0,0,hr,medium
0.456,0.3,5,250,7,0,0,0,sales,low
0.455,0.732,6,185,3,0,0,0,technical,low
0.538,0.397,5,100,1,0,0,1,support,low
0.564,0.849,3,253,4,1,0,0,RandD,low
0.554,0.235,5,220,2,0,0,0,management,low
0.864,0.541,5,227,5,0,0,0,support,low
0.704,0.412,3,207,4,0,0,0,IT,low
0.372,0.237,4,199,5,0,1,0,product_mng,low
0.266,0.652,5,184,4,0,0,0,technical,medium
0.307,0.46,6,253,7,0,0,0,accounting,low
0.722,0.261,3,211,3,0,0,0,support,low
0.475,0.455,5,252,2,0,0,0,technical,low
0.397,0.287,5,204,4,0,0,0,support,medium
0.738,0.404,5,191,7,0,0,0,support,medium
0.8,0.891,4,261,4,0,0,0,technical,low
0.077,0.524,2,172,7,0,0,0,IT,low
0.235,0.799,3,127,1,1,0,0,accounting,low
0.649,0.86,4,190,6,0,0,0,support,medium
0.38,0.461,5,165,6,0,0,0,IT,high
0.438,0.186,5,178,4,0,0,0,support,low
0.4,0.33,5,182,3,0,0,0,marketing,medium
0.717,0.468,5,209,3,0,0,0,technical,low
0.742,0.43,5,168,2,0,0,0,support,high
0.47,0.462,4,199,9,0,0,0,support,medium
0.609,0.32,2,196,2,0,0,0,support,medium
0.437,0.53,4,198,4,1,0,0,management,low
0.298,0.679,6,184,1,0,0,0,accounting,low
0.6,0.198,4,192,2,0,0,0,IT,low
0.249,0.903,4,184,9,0,0,0,product_mng,medium
0.601,0.93,6,179,4,0,0,0,support,low
0.779,0.521,6,156,4,0,0,0,technical,low
0.293,0.673,5,193,3,0,0,0,accounting,low
0.512,0.589,3,211,1,0,0,0,support,low
0.698,0.557,3,175,5,0,0,0,management,medium
0.741,0.905,3,151,5,0,0,0,sales,high
0.699,0.159,7,215,6,1,0,0,IT,low
0.799,0.545,4,136,5,0,1,0,RandD,low
0.437,0.349,5,202,3,0,0,0,product_mng,medium
0.54,0.713,3,210,4,0,0,0,marketing,medium
0.177,0.787,6,182,2,0,0,0,sales,low
0.392,0.599,4,296,4,0,1,0,support,low
0.67,0.451,7,224,3,0,0,0,technical,low
0.35,0.656,4,218,2,0,0,0,support,medium
0.845,0.254,6,175,8,0,0,0,support,high
0.677,0.579,2,200,2,0,0,0,sales,medium
0.964,0.361,4,263,8,1,0,0,sales,high
0.417,0.799,4,272,6,0,0,0,sales,low
0.753,0.588,5,177,2,0,0,0,support,low
0.684,0.86,4,148,2,1,0,0,support,low
0.445,0.595,5,200,2,0,0,0,marketing,low
0.347,0.74,4,243,1,1,0,0,sales,medium
0.514,0.522,3,226,4,0,0,0,support,low
0.238,0.619,6,180,4,0,0,0,sales,low
0.585,0.451,3,162,6,0,0,0,technical,medium
0.617,0.803,5,240,4,0,0,0,accounting,medium
0.62,0.802,6,194,3,0,0,0,sales,low
0.52,0.7,3,227,4,0,0,0,sales,low
0.398,0.377,4,209,6,0,1,0,IT,low
0.509,0.367,5,216,2,0,0,0,sales,low
0.227,0.423,6,273,1,0,1,0,support,medium
0.667,0.612,5,285,4,0,0,0,IT,low
0.411,0.705,5,208,3,0,0,0,support,low
0.717,0.609,3,259,6,0,0,0,sales,medium
0.462,0.64,7,207,4,0,1,0,support,low
0.456,0.475,4,253,3,0,0,0,IT,low
0.261,0.828,4,129,4,0,0,0,hr,low
0.892,0.773,3,240,4,0,0,0,product_mng,low
0.789,0.963,7,231,3,0,0,0,technical,low
0.695,0.145,3,167,5,0,0,0,IT,low
0.752,0.696,6,174,3,0,0,0,RandD,low
0.567,0.725,3,176,3,0,0,0,sales,low
0.413,0.555,7,226,9,0,0,0,RandD,medium
0.475,0.602,2,209,3,0,0,0,RandD,medium
0.447,0.444,3,263,2,0,0,0,technical,low
0.492,0.401,2,113,1,0,0,0,technical,medium
0.348,0.526,2,200,2,0,0,0,support,low
0.698,0.679,6,203,1,0,0,0,RandD,medium
0.351,0.596,5,174,4,0,0,0,sales,medium
0.304,0.368,6,207,2,0,0,0,accounting,medium
0.445,0.576,2,164,4,0,0,0,sales,low
0.917,0.63,3,282,2,0,0,0,support,low
0.356,0.235,7,210,2,0,0,0,sales,low
0.867,0.647,4,186,5,0,0,0,technical,low
0.094,0.216,3,236,10,0,0,0,sales,low
0.163,0.742,4,204,6,0,0,0,support,low
0.886,0.897,3,304,6,0,0,0,accounting,medium
0.655,0.597,7,184,5,0,0,0,technical,medium
0.885,0.592,5,153,3,0,0,0,hr,low
0.771,0.223,3,166,2,0,0,0,support,medium
0.642,0.813,4,201,2,0,0,0,marketing,low
0.341,0.542,5,190,4,0,1,0,IT,low
0.865,0.067,5,143,5,0,0,0,sales,low
0.643,0.449,4,256,10,0,0,0,support,low
0.361,0.538,3,259,4,0,0,0,product_mng,low
0.328,0.722,6,190,3,0,0,1,technical,low
0.168,0.657,6,131,3,0,0,0,support,medium
0.769,0.438,4,115,3,0,0,0,RandD,low
0.166,0.72,6,223,3,0,0,0,sales,low
0.87,0.368,4,113,3,1,0,0,support,low
0.716,0.809,3,233,5,0,0,0,IT,low
0.764,0.335,5,303,3,0,0,0,sales,medium
0.595,0.74,4,213,4,0,0,0,support,low
0.19,0.839,6,214,6,0,0,0,support,medium
0.522,0.449,6,174,5,0,0,0,support,high
0.282,0.67,4,187,1,0,0,0,RandD,medium
0.522,0.561,3,207,5,0,0,0,IT,low
0.055,0.598,5,195,9,0,1,0,support,low
0.191,0.332,3,221,5,0,0,0,support,medium
0.143,0.442,4,217,4,0,0,0,product_mng,low
0.7,0.838,5,148,3,0,0,0,marketing,low
0.683,0.709,5,223,3,0,0,0,IT,medium
0.891,0.896,3,201,4,0,0,0,technical,medium
0.549,0.752,5,162,4,0,0,0,sales,low
0.427,0.799,4,150,1,0,0,1,IT,high
0.316,0.758,4,151,2,0,0,0,accounting,medium
0.429,0.352,6,199,1,0,0,0,support,medium
0.345,0.391,4,179,4,0,0,0,support,low
0.166,0.874,2,209,2,0,0,0,management,low
0.668,0.59,3,141,2,0,0,0,support,low
0.409,0.446,5,208,3,0,0,0,support,high
0.879,0.962,5,252,2,0,0,0,technical,low
0.721,0.623,4,281,10,0,0,0,sales,medium
0.208,0.62,4,228,4,0,0,0,technical,low
0.634,0.504,4,240,2,1,0,0,management,medium
0.725,0.357,5,201,3,0,0,0,sales,low
0.802,0.927,4,175,7,0,0,0,sales,medium
0.635,0.548,3,129,4,1,0,0,sales,low
0.688,0.268,5,171,5,0,0,0,support,medium
0.438,0.928,4,218,3,0,0,0,IT,medium
0.28,0.491,3,219,1,0,0,0,accounting,low
0.774,0.935,5,198,5,0,0,0,accounting,low
0.477,0.539,4,201,6,0,0,0,hr,low
0.871,0.619,6,134,6,0,0,0,hr,medium
0.876,0.242,6,223,5,0,0,0,RandD,low
0.112,0.387,7,135,3,0,0,0,support,medium
0.599,0.431,7,231,6,0,0,0,IT,low
0.344,0.294,6,160,5,0,0,0,sales,low
0.237,0.571,4,165,2,0,0,0,technical,low
0.382,0.384,3,141,5,0,0,0,technical,low
0.282,0.555,3,144,3,0,0,1,support,low
0.319,0.827,5,189,6,0,0,0,technical,medium
0.324,0.809,4,241,4,0,0,0,technical,medium
0.975,0.704,4,147,1,0,0,0,hr,low
0.88,0.976,4,171,6,0,0,0,technical,medium
0.669,0.208,5,116,1,0,0,0,support,low
0.638,0.799,4,228,1,0,0,0,technical,medium
0.411,0.889,4,199,3,0,0,0,technical,low
0.794,0.874,4,216,2,0,0,0,technical,low
0.563,0.487,4,179,2,0,0,0,product_mng,low
0.511,0.725,3,156,3,0,0,0,IT,low
0.637,0.601,6,167,1,0,0,0,product_mng,medium
0.815,0.519,5,171,3,0,0,0,support,low
0.463,0.783,4,251,2,0,0,0,accounting,medium
0.293,0.199,6,147,2,0,0,0,sales,low
0.065,0.523,3,173,4,1,0,0,RandD,low
0.218,0.647,3,182,5,0,0,0,support,low
0.652,0.663,5,220,4,0,0,0,sales,low
0.326,0.451,4,222,3,0,0,0,support,low
0.62,0.823,5,117,4,0,0,0,hr,low
0.69,0.637,5,182,2,1,0,0,product_mng,low
0.649,0.328,6,191,4,0,0,0,sales,low
0.21,0.675,4,140,4,0,0,0,product_mng,low
0.332,0.272,3,224,2,0,0,0,sales,medium
0.898,0.732,4,238,5,0,0,0,support,low
0.855,0.36,3,310,5,0,0,0,sales,medium
0.866,0.876,4,181,4,0,0,0,technical,medium
0.736,0.638,6,260,2,0,0,0,product_mng,low
0.809,0.567,4,216,8,0,0,0,product_mng,low
0.186,0.284,3,202,6,0,0,0,technical,medium
0.306,0.099,3,159,2,0,0,0,technical,low
0.575,0.4,6,207,3,0,0,0,support,low
0.342,0.549,5,195,2,0,0,0,marketing,low
0.481,0.879,4,215,4,0,0,1,technical,low
0.424,0.374,5,224,7,0,1,0,sales,low
0.818,0.676,2,269,3,0,0,0,accounting,low
0.433,0.616,6,202,1,0,0,1,technical,medium
0.372,0.603,3,190,5,0,0,0,IT,low
0.897,0.737,3,202,5,1,0,0,technical,low
0.253,0.591,4,146,6,0,0,0,sales,high
0.498,0.522,4,129,4,0,0,0,IT,low
0.759,0.122,3,215,7,0,0,0,technical,low
0.24,0.865,5,225,5,0,1,0,sales,low
0.514,0.919,4,153,5,0,1,0,sales,low
0.209,0.793,6,167,3,0,0,0,technical,medium
0.685,0.608,7,225,4,0,0,0,technical,medium
0.73,0.782,4,240,6,0,0,0,support,low
0.331,0.291,4,211,3,0,0,0,marketing,medium
0.422,0.261,6,154,4,0,0,0,IT,high
0.714,0.617,3,205,8,0,0,0,sales,medium
0.391,0.413,2,225,6,0,0,0,product_mng,low
0.251,0.742,2,255,5,0,0,0,sales,medium
0.69,0.502,7,192,2,0,0,0,technical,low
0.533,0.422,4,184,3,1,0,0,support,low
0.414,0.389,4,244,3,0,0,0,product_mng,low
0.661,0.691,3,217,4,0,0,0,sales,low
0.603,0.243,2,183,3,0,0,0,sales,low
0.544,0.505,6,228,4,1,0,0,accounting,low
0.693,0.713,5,243,1,0,0,0,marketing,medium
0.492,0.65,5,149,1,0,0,0,sales,medium
0.553,0.65,4,193,2,0,0,0,IT,low
0.509,0.29,4,173,5,0,0,0,accounting,low
0.492,0.8,4,226,3,0,0,0,product_mng,medium
0.455,0.838,7,172,1,0,0,1,sales,low
0.681,0.526,4,180,4,0,0,0,hr,low
0.486,0.438,4,199,4,0,0,0,hr,low
0.211,0.609,5,241,7,0,0,0,IT,low
0.148,0.469,5,213,5,0,1,0,product_mng,low
0.25,0.224,4,182,2,0,0,0,technical,medium
0.19,0.424,4,263,5,0,0,0,product_mng,low
0.866,0.707,4,212,4,0,0,0,technical,medium
0.622,0.299,3,247,3,0,0,0,sales,low
0.434,0.369,3,229,5,0,0,0,RandD,low
0.87,0.702,6,259,6,0,0,0,support,low
0.717,0.902,3,200,3,0,0,0,sales,low
0.261,0.542,5,244,5,0,0,0,sales,high
0.183,0.882,3,225,4,0,0,0,technical,low
0.427,0.362,4,187,1,0,0,0,sales,medium
0.433,0.425,4,196,5,0,0,0,marketing,low
0.565,0.424,5,186,6,0,0,0,technical,high
0.72,0.808,6,175,5,0,0,0,sales,medium
0.559,0.347,3,208,4,0,0,0,support,medium
0.97,0.794,4,214,4,0,0,0,sales,medium
0.692,0.794,3,234,3,0,0,0,sales,medium
0.609,0.649,4,209,5,0,0,0,support,high
0.484,0.476,3,200,2,0,0,0,sales,low
0.801,0.112,7,193,1,0,0,0,technical,high
0.591,0.527,4,236,2,1,0,0,support,low
0.338,0.516,3,250,1,0,0,0,hr,low
0.506,0.548,3,218,3,0,0,0,hr,medium
0.631,0.377,4,204,4,0,0,0,hr,high
0.379,0.903,6,114,4,0,0,0,sales,low
0.356,0.578,5,257,5,0,0,0,management,high
0.544,0.837,3,158,7,0,0,0,support,low
0.569,0.072,2,171,7,0,0,0,management,medium
0.631,0.867,4,261,1,0,0,0,management,low
0.769,0.691,7,201,3,0,0,0,IT,medium
0.497,0.362,3,245,3,0,0,0,sales,medium
0.48,0.955,4,183,1,0,0,0,hr,low
